ID,Date,ZTD,wet_delay,hydrostatic_delay,times,sigZTD,Lat,Lon,Hgt_m
IID2,2020-01-03,2.3684000000000003,0.0674,2.301,0,0.0026,32.7062,-115.03179999999998,9.792
IMIE,2020-01-03,2.3995,0.091,2.3085,0,0.0023,31.8619,-116.61630000000002,-22.225
IMPS,2020-01-03,2.2204,0.063,2.1574,0,0.0024,34.1576,-115.1451,563.227
INV1,2020-01-03,1.8753,0.043,1.8323,0,0.0024,39.2521,-119.97050000000002,1948.024
ISLK,2020-01-03,2.1736,0.0684,2.1052,0,0.0024,35.6623,-118.47429999999996,823.37
JAS1,2020-01-03,2.362,0.0790999999999999,2.2829,0,0.0023,32.8279,-116.98810000000005,97.534
JLN5,2020-01-03,2.3306,0.0567999999999999,2.2738,0,0.0022,35.8732,-120.8329,141.016
JNHG,2020-01-03,2.0332,0.046,1.9872,0,0.0023,34.4491,-117.9554,1276.149
JPLM,2020-01-03,2.2683000000000004,0.067,2.2013000000000003,0,0.0024,34.2048,-118.1732,424.001
JPLQ,2020-01-03,2.2834000000000003,0.0653,2.2181,0,0.0026,34.2018,-118.1778,360.198
JRSC,2020-01-03,2.318,0.0392,2.2788000000000004,0,0.0021,37.4062,-122.2274,144.261
JUN1,2020-01-03,2.1693,0.0889,2.0804,0,0.0018,43.7438,-118.07849999999996,890.597
KBRC,2020-01-03,2.2742,0.0573,2.2169,0,0.0025,34.3985,-119.0082,370.485
KDL1,2020-01-03,2.3924000000000003,0.0819,2.3105,0,0.0022,36.3196,-119.55650000000004,46.14
KFRC,2020-01-03,2.0506,0.0523,1.9983,0,0.0024,42.2242,-121.78390000000002,1240.188
KGMN,2020-01-03,2.0864000000000003,0.0392999999999999,2.0471000000000004,0,0.0027,35.2311,-114.00239999999997,1015.63
KNOL,2020-01-03,1.7113,0.0297,1.6816,0,0.0027,37.6591,-118.9792,2651.774
KRAC,2020-01-03,1.7795,0.04,1.7395,0,0.003,37.7133,-118.88049999999998,2377.709
KWBU,2020-01-03,1.9186,0.0464,1.8722,0,0.0032,43.7524,-121.312,1762.561
KYVW,2020-01-03,1.9739,0.0443,1.9296,0,0.0023,33.9254,-116.17340000000002,1498.216
LACR,2020-01-03,1.9595,0.0632,1.8963,0,0.0022,40.8508,-115.70370000000004,1653.766
LAND,2020-01-03,2.212,0.0503,2.1617,0,0.0022,35.8998,-120.4733,568.555
LAPC,2020-01-03,2.3152,0.0559,2.2593,0,0.0027,34.1819,-118.5747,207.813
LAPN,2020-01-03,2.037,0.0508,1.9862,0,0.0023,43.6646,-121.50599999999996,1278.936
LBC1,2020-01-03,2.3964000000000003,0.0768,2.3196,0,0.0025,33.8321,-118.1372,-21.964
LBC2,2020-01-03,2.3976,0.0762,2.3214,0,0.0024,33.7916,-118.1732,-28.467
LBCH,2020-01-03,2.4005,0.0793,2.3212,0,0.0022,33.7878,-118.2033,-27.517
LBNO,2020-01-03,2.3491,0.07,2.2791,0,0.0024,32.8812,-117.2375,115.147
LBRF,2020-01-03,2.3691,0.0742,2.2949,0,0.0024,32.8861,-117.2303,56.451
LBSE,2020-01-03,2.3492,0.0702,2.279,0,0.0023,32.8811,-117.2375,115.141
LBSW,2020-01-03,2.3493000000000004,0.0702,2.279100000000001,0,0.0023,32.8811,-117.2376,115.143
LDES,2020-01-03,2.1087,0.0523,2.0564,0,0.0023,34.2673,-116.4328,978.073
LDSW,2020-01-03,2.1979,0.0557,2.1422000000000003,0,0.0024,34.6994,-116.20910000000003,640.928
LEMA,2020-01-03,2.389,0.0772,2.3118000000000003,0,0.0022,36.292,-119.7824,34.971
LEWI,2020-01-03,1.6642,0.0411,1.6231000000000002,0,0.0036,40.4035,-116.8619,2916.712
LFRS,2020-01-03,2.3418,0.0668,2.275,0,0.0025,34.0951,-118.4128,146.894
LGWD,2020-01-03,2.3593,0.0706,2.2887000000000004,0,0.0023,33.6406,-117.7645,88.696
LINC,2020-01-03,1.6234000000000002,0.0252,1.5982,0,0.0023,37.6372,-119.01729999999998,3056.94
LINJ,2020-01-03,2.1815,0.0552,2.1263,0,0.0022,34.662,-118.13919999999996,721.38
LJRN,2020-01-03,1.9968,0.0417,1.9551,0,0.0022,34.8075,-118.8677,1422.485
LKHG,2020-01-03,2.157,0.0623,2.0947,0,0.0023,33.236,-116.7588,823.294
LKVW,2020-01-03,1.9983,0.0467,1.9516,0,0.0022,42.1721,-120.3467,1433.016
LL01,2020-01-03,2.1015,0.0487999999999999,2.0527,0,0.0022,34.4855,-117.83500000000004,1005.324
LLAS,2020-01-03,2.1548000000000003,0.0536,2.1012000000000004,0,0.0022,34.586,-117.8379,812.48
LMHG,2020-01-03,2.2407,0.053,2.1877,0,0.0024,33.7442,-117.3913,464.527
LMRR,2020-01-03,2.0194,0.0543,1.9651,0,0.0024,39.5385,-119.81309999999996,1373.7
LNMT,2020-01-03,2.0168,0.0479,1.9689,0,0.0023,35.0902,-116.93970000000002,1345.288
LOMP,2020-01-03,2.3507,0.0564,2.2943,0,0.0029,34.6909,-120.4466,63.579
LONG,2020-01-03,2.3246,0.0312,2.2934,0,0.0055,34.1119,-118.0034,74.245
LORS,2020-01-03,2.2545,0.062,2.1925,0,0.0024,34.1333,-117.7541,448.88
LOWS,2020-01-03,2.2593,0.0614,2.1979,0,0.0025,35.8287,-120.59429999999998,428.666
LPCG,2020-01-03,2.0205,0.0458,1.9747,0,0.0024,34.3149,-117.5464,1315.291
LPHS,2020-01-03,2.3698,0.0755,2.2943,0,0.0027,34.0268,-117.9567,68.509
LRA1,2020-01-03,2.2805,0.0097,2.2708000000000004,0,0.0059,37.8746,-122.2439,181.515
LRA2,2020-01-03,2.312,0.0436,2.2684,0,0.004,37.875,-122.24379999999996,190.883
LRA3,2020-01-03,2.3093000000000004,0.0439,2.2654,0,0.0039,37.8754,-122.2437,201.715
LRA4,2020-01-03,2.2711,0.0126,2.2585,0,0.0084,37.8762,-122.2407,227.856
LRRG,2020-01-03,2.1429,0.0565,2.0864000000000003,0,0.0027,34.5271,-118.02999999999996,874.995
LUND,2020-01-03,1.9547,0.0512,1.9035,0,0.0023,38.0079,-113.47519999999996,1599.084
LUTZ,2020-01-03,2.3414,0.0467,2.2947,0,0.0023,37.2869,-121.86519999999996,95.102
LVMS,2020-01-03,1.9603,0.0345,1.9258,0,0.0024,34.7336,-119.1037,1543.081
MASW,2020-01-03,2.1721,0.0476,2.1245,0,0.0021,35.8326,-120.44309999999996,713.744
MAT2,2020-01-03,2.2659,0.0614,2.2045,0,0.0023,33.8568,-117.43669999999996,398.316
MCCM,2020-01-03,2.3966,0.0767,2.3199,0,0.0098,38.1448,-122.8802,-3.751
MCSO,2020-01-03,2.4167,0.1192,2.2975,0,0.0025,44.9738,-122.95569999999998,52.795
MDMT,2020-01-03,1.9427,0.0561,1.8866000000000005,0,0.0044,42.4183,-121.22159999999997,1710.58
MDRS,2020-01-03,2.1843000000000004,0.0642,2.1201000000000003,0,0.0022,44.664,-121.1304,735.918
MERC,2020-01-03,2.0446,0.0551,1.9895,0,0.0022,36.6325,-115.97900000000004,1256.877
MEXI,2020-01-03,2.3818,0.0711,2.3107,0,0.0024,32.633,-115.47569999999996,-22.339
MHCB,2020-01-03,2.0103,0.0128,1.9975,0,0.0025,37.3415,-121.64260000000002,1261.765
MHDL,2020-01-03,2.3524000000000003,0.0536,2.2988000000000004,0,0.0031,37.8423,-122.4943,65.889
MHMS,2020-01-03,2.3976,0.083,2.3146,0,0.0025,33.9391,-118.2441,-2.461
MIDA,2020-01-03,2.2119,0.0506,2.1613,0,0.003,35.9219,-120.4588,570.698
MIG1,2020-01-03,2.3385,0.0631,2.2754000000000003,0,0.0023,34.0383,-120.3514,130.924
MILK,2020-01-03,2.3275,0.0789,2.2486,0,0.0026,34.1368,-118.1263,243.285
MILP,2020-01-03,2.2622,0.0308,2.2314,0,0.002,37.449,-121.83410000000003,336.268
MINE,2020-01-03,1.8631,0.0621,1.801,0,0.0023,40.1484,-116.09550000000002,2075.642
MINS,2020-01-03,1.68,0.0242,1.6558,0,0.0023,37.6538,-119.0609,2776.927
MJPK,2020-01-03,1.9629,0.038,1.9249,0,0.0023,33.7145,-117.5505,1528.011
MLFP,2020-01-03,2.2414,0.0567,2.1847000000000003,0,0.0023,33.9184,-117.31799999999998,472.969
MNDS,2020-01-03,1.9848,0.0456,1.9392,0,0.0021,39.6247,-120.4006,1493.285
MNMC,2020-01-03,2.0698000000000003,0.0322999999999999,2.0375,0,0.0023,35.9695,-120.4341,1061.912
MNRC,2020-01-03,2.1692,0.0362,2.133,0,0.0021,38.8787,-122.44280000000003,707.806
MODB,2020-01-03,1.9721,0.052,1.9201,0,0.0033,41.9023,-120.3028,1567.22
MOIL,2020-01-03,1.8254,0.0445,1.7809,0,0.0022,40.7107,-115.4121,2160.447
MONB,2020-01-03,2.1471,0.0233,2.1238,0,0.0021,37.4853,-121.8669,750.362
MPWD,2020-01-03,2.3222,0.0577,2.2645,0,0.0028,34.2955,-118.878,190.235
MRC2,2020-01-03,2.3832,0.0629,2.3203,0,0.0022,37.2959,-120.4389,27.846
MSC1,2020-01-03,2.1226,0.0505,2.0721,0,0.0024,34.0385,-116.64800000000002,913.054
MSHP,2020-01-03,2.3183,0.0433,2.275,0,0.0025,37.5563,-121.92489999999998,172.201
MSOB,2020-01-03,1.9146,0.0384,1.8762,0,0.0038,34.2308,-117.2101,1733.145
MTCL,2020-01-03,2.1534,0.068,2.0854,0,0.0027,44.5652,-120.14660000000003,877.835
MTGG,2020-01-03,2.0876,0.0537,2.0339,0,0.0022,33.1992,-116.6472,1066.72
MTWK,2020-01-03,2.3721,0.0409,2.3312,0,0.0021,37.778,-121.1845,-13.962
MULN,2020-01-03,2.3875,0.071,2.3165,0,0.0022,36.5651,-120.09159999999996,25.794
MUSB,2020-01-03,1.8389,0.0209,1.818,0,0.0031,37.1699,-119.30939999999998,2042.522
MVFD,2020-01-03,2.053,0.0496,2.0034,0,0.0025,33.2109,-116.52530000000002,1190.088
MWTP,2020-01-03,1.7906,0.0373,1.7533,0,0.0024,37.6405,-118.9447,2317.38
MXGE,2020-01-03,2.3768,0.0669,2.3099000000000003,0,0.0023,32.6412,-115.4767,-19.4
MXGM,2020-01-03,2.3752,0.0653,2.3099,0,0.0023,32.6413,-115.47720000000004,-19.405
MXGW,2020-01-03,2.3757,0.0658,2.3099,0,0.0023,32.6413,-115.47699999999998,-19.382
MXS1,2020-01-03,2.383,0.0693,2.3137,0,0.0029,32.6435,-115.47389999999996,-33.087
NARR,2020-01-03,2.0503,0.0642,1.9861,0,0.0023,39.2546,-119.28319999999997,1287.829
NAYX,2020-01-03,2.3765,0.0664,2.3101,0,0.0029,32.3243,-115.2955,-23.856
NDAP,2020-01-03,2.2929,0.0486,2.2443000000000004,0,0.0023,34.7677,-114.6186,241.367
NEVA,2020-01-03,2.0345,0.0529,1.9816,0,0.0025,36.8504,-116.31029999999998,1290.136
NEWS,2020-01-03,1.9312,0.0584,1.8728,0,0.0022,39.6856,-117.50890000000004,1770.421
NHRG,2020-01-03,1.9331,0.0327999999999999,1.9003,0,0.0022,34.4987,-119.1413,1648.741
NOCO,2020-01-03,2.3313,0.0708,2.2605,0,0.0022,33.9197,-117.56960000000004,186.789
NOPK,2020-01-03,2.3813000000000004,0.0761,2.3052,0,0.0023,33.9797,-118.348,33.109
NORD,2020-01-03,1.995,0.0538,1.9412,0,0.0026,38.886,-119.3202,1477.03
NSSS,2020-01-03,2.3571,0.0829,2.2742,0,0.0023,32.5793,-116.97270000000005,123.611
NVAG,2020-01-03,2.1962,0.0593,2.1369,0,0.0024,36.4485,-116.46370000000002,665.358
NVAL,2020-01-03,2.0963000000000003,0.0555,2.0408000000000004,0,0.0024,37.3699,-115.159,1040.32
NVB1,2020-01-03,2.1157000000000004,2.1157000000000004,2.1157000000000004,0,2.1157000000000004,35.9728,-114.8537,739.672
NVBC,2020-01-03,2.1695,0.0538,2.1157,0,0.0022,35.9728,-114.85360000000004,739.529
NVBM,2020-01-03,2.1764,0.0535,2.1229,0,0.0024,35.9698,-115.15750000000004,712.505
NVCA,2020-01-03,2.1988000000000003,0.0584,2.1404,0,0.0023,36.2198,-115.1721,645.418
NVCC,2020-01-03,2.0096,0.0547,1.9549,0,0.0023,39.1808,-119.76530000000002,1419.137
NVCO,2020-01-03,2.2019,0.0609,2.141,0,0.0023,36.7954,-114.892,643.508
NVDB,2020-01-03,2.1112,2.1112,2.1112,0,2.1112,36.0773,-115.2876,759.547
NVFN,2020-01-03,2.0704,0.0618,2.0086000000000004,0,0.0022,39.4746,-118.79809999999998,1193.862
NVFW,2020-01-03,2.2393,0.0647,2.1746000000000003,0,0.0025,36.1118,-115.02070000000003,510.398
NVH1,2020-01-03,2.1517000000000004,2.1517000000000004,2.1517000000000004,0,2.1517000000000004,36.03,-114.98270000000002,598.406
NVH2,2020-01-03,2.1079000000000003,2.1079000000000003,2.1079000000000003,0,2.1079000000000003,35.9769,-115.10040000000004,770.69
NVIS,2020-01-03,2.1244,0.0561,2.0683,0,0.0022,36.5777,-115.6463,933.725
NVKP,2020-01-03,2.1348000000000003,2.1348000000000003,2.1348000000000003,0,2.1348000000000003,36.3897,-114.92669999999998,666.979
NVL1,2020-01-03,2.1393000000000004,2.1393000000000004,2.1393000000000004,0,2.1393000000000004,36.097,-115.19029999999998,648.903
NVLA,2020-01-03,2.315,0.0485,2.2665,0,0.0024,35.1706,-114.57979999999998,162.107
NVLM,2020-01-03,2.2706,0.0573,2.2133,0,0.0022,36.0697,-114.8132,362.054
NVLV,2020-01-03,2.1953,0.0575,2.1378000000000004,0,0.0023,36.0835,-115.18489999999996,654.483
NVM1,2020-01-03,2.1809000000000003,2.1809000000000003,2.1809000000000003,0,2.1809000000000003,36.8095,-114.09069999999996,487.371
NVMV,2020-01-03,2.2767,0.0674,2.2093,0,0.0025,36.5329,-114.41110000000003,379.464
NVNL,2020-01-03,2.1622000000000003,2.1622000000000003,2.1622000000000003,0,2.1622000000000003,36.2122,-115.12620000000004,559.721
NVOV,2020-01-03,2.2706,0.0592,2.2114000000000003,0,0.0024,36.5416,-114.44830000000002,371.922
NVPI,2020-01-03,1.9059,0.0458999999999999,1.86,0,0.0023,37.937,-114.4509,1793.45
NVRM,2020-01-03,2.1914,0.0592,2.1322,0,0.0023,36.0246,-114.9217,674.614
NVSL,2020-01-03,2.0864000000000003,0.0487,2.0377,0,0.0027,35.4659,-114.92150000000004,1052.99
NVSP,2020-01-03,2.0346,0.0581,1.9765,0,0.0021,39.5286,-119.70190000000002,1326.284
NVSV,2020-01-03,1.9106,0.0458999999999999,1.8647,0,0.0024,38.9168,-114.40269999999998,1775.79
NVTP,2020-01-03,2.1436,0.0538,2.0898,0,0.0022,36.0992,-115.329,845.157
NVWS,2020-01-03,2.2339,0.0595,2.1744000000000003,0,0.0023,36.725,-114.71550000000002,513.79
OAES,2020-01-03,2.2074000000000003,0.0578,2.1496,0,0.0023,34.141,-116.0677,604.797
OAKR,2020-01-03,2.3061,0.0928,2.2133,0,0.0021,43.7383,-122.44460000000004,375.902
OCSD,2020-01-03,2.3816,0.0814,2.3002,0,0.0031,33.2407,-117.3467,42.895
OEOC,2020-01-03,2.2808,0.0643,2.2165,0,0.0023,33.7659,-117.7441,358.614
OHLN,2020-01-03,2.3709,0.0504,2.3205,0,0.0028,38.0063,-122.27300000000002,-0.55
ONT1,2020-01-03,2.2317,0.0894,2.1423,0,0.0021,44.0232,-116.938,646.066
OPBL,2020-01-03,2.0485,0.0534,1.9951,0,0.0024,34.3699,-115.91809999999998,1226.543
OPCP,2020-01-03,2.0715,0.0445,2.027,0,0.0037,34.3671,-116.08339999999998,1096.665
OPCX,2020-01-03,2.0689,0.0507,2.0182,0,0.0023,34.4301,-116.1495,1133.821
OPRD,2020-01-03,1.998,0.0435,1.9545,0,0.0028,34.533,-116.2923,1400.207
ORBN,2020-01-03,2.0906,0.052,2.0386,0,0.002,44.0943,-121.3019,1060.323
ORC5,2020-01-03,2.3349,0.0514,2.2835,0,0.0027,34.8021,-120.44309999999996,103.607
ORE2,2020-01-03,2.1905,0.0278,2.1627,0,0.0029,37.4598,-121.75189999999998,601.643
ORE3,2020-01-03,2.1739,0.0269,2.147,0,0.0034,37.4615,-121.75080000000004,662.085
OREO,2020-01-03,2.1797,0.0271,2.1526,0,0.0028,37.4607,-121.75120000000004,640.35
ORES,2020-01-03,2.3298,0.0572,2.2726000000000006,0,0.0025,34.7391,-120.27859999999998,143.818
ORKF,2020-01-03,2.0463,0.0465,1.9998,0,0.0019,42.1434,-121.8086,1234.581
ORM1,2020-01-03,2.1947,0.0695,2.1252,0,0.0021,44.6016,-121.14099999999996,715.902
ORMF,2020-01-03,2.2925,0.0729,2.2196,0,0.002,42.3799,-122.8845,379.735
ORMT,2020-01-03,1.8803,0.0397,1.8406,0,0.0025,34.6749,-116.81510000000004,1893.312
OROR,2020-01-03,2.3219000000000003,0.0958,2.2261,0,0.002,43.7464,-122.4853,327.309
ORSH,2020-01-03,2.3857,0.1129,2.2728,0,0.0023,44.3977,-122.7276,150.175
ORSL,2020-01-03,2.2993,2.2993,2.2993,0,2.2993,44.973,-122.95529999999997,46.125
ORVB,2020-01-03,2.2783,0.0468,2.2315,0,0.002,39.5546,-121.50030000000004,340.0
OTAY,2020-01-03,2.355,0.0831,2.2719,0,0.003,32.608,-116.93219999999997,132.582
OVLS,2020-01-03,2.3646,0.0679,2.2967,0,0.0035,34.3274,-119.14189999999996,69.212
OXMT,2020-01-03,2.3573000000000004,0.0975,2.2598000000000003,0,0.0054,37.4994,-122.42430000000002,209.083
OZST,2020-01-03,2.0853,0.0441,2.0412000000000003,0,0.0024,34.6834,-119.35339999999997,1059.176
P002,2020-01-03,1.9374,0.059,1.8784,0,0.0022,39.5211,-117.18650000000002,1741.68
P003,2020-01-03,2.3402,0.0497,2.2905,0,0.0023,32.7225,-114.005,50.993
P005,2020-01-03,1.8616,0.0502,1.8114,0,0.0026,39.9102,-115.27859999999998,2015.69
P006,2020-01-03,2.274,0.0613,2.2127,0,0.0024,36.1542,-114.45690000000002,365.216
P007,2020-01-03,1.9458,0.0578,1.888,0,0.0023,41.7242,-114.8197,1686.582
P010,2020-01-03,1.988,0.0349,1.9531,0,0.0022,34.6673,-113.73130000000003,1399.056
P013,2020-01-03,2.0165,0.0659,1.9506,0,0.0021,41.4287,-117.33000000000004,1433.406
P017,2020-01-03,1.7591,0.0251,1.734,0,0.0021,41.2759,-119.9355,2390.645
P018,2020-01-03,2.0247,0.0734,1.9513,0,0.0021,42.9817,-117.06460000000004,1424.251
P019,2020-01-03,1.9411,0.0561,1.885,0,0.0022,43.3002,-115.31169999999996,1682.369
P023,2020-01-03,1.9867,0.0638,1.9229,0,0.0025,44.8984,-116.103,1521.588
P056,2020-01-03,2.3854,0.0903,2.2951,0,0.0024,36.0274,-119.0629,101.922
P060,2020-01-03,2.2631,0.0584,2.2047,0,0.0029,40.9976,-122.4149,430.811
P062,2020-01-03,2.0107,0.0405,1.9702,0,0.0018,43.1124,-121.09069999999996,1350.265
P063,2020-01-03,2.1259,0.0634,2.0625,0,0.0021,44.9227,-120.94619999999998,965.399
P066,2020-01-03,2.1447,0.0536,2.0911,0,0.0024,32.6165,-116.1698,822.89
P067,2020-01-03,2.3408,0.0581,2.2827,0,0.0023,35.5518,-121.003,107.008
P068,2020-01-03,2.0006,0.0552,1.9454,0,0.0024,39.3056,-117.9848,1455.909
P069,2020-01-03,1.9,0.0547,1.8453,0,0.0021,39.2879,-117.6049,1886.372
P071,2020-01-03,1.849,0.0485,1.8005,0,0.0031,39.3465,-117.40120000000002,2085.326
P072,2020-01-03,1.8584,0.0535,1.8049,0,0.0022,39.5215,-116.7409,2061.207
P073,2020-01-03,1.8849,0.0542,1.8307,0,0.0022,39.5005,-116.42449999999997,1942.623
P074,2020-01-03,1.8826,0.0538999999999999,1.8287,0,0.0023,39.5464,-116.0496,1947.708
P075,2020-01-03,1.8958,0.0528,1.843,0,0.0022,39.3742,-115.8888,1881.641
P076,2020-01-03,1.8656,0.0515,1.8141,0,0.0022,39.5361,-115.51260000000002,2006.054
P077,2020-01-03,1.7892,0.0477,1.7415,0,0.0021,39.3886,-115.4318,2334.188
P078,2020-01-03,2.0136,0.0647,1.9489,0,0.0021,40.4334,-117.8798,1444.809
P079,2020-01-03,1.6881,0.035,1.6531,0,0.0022,39.2552,-114.69169999999995,2746.363
P080,2020-01-03,1.8636,0.0433,1.8203,0,0.0026,39.1194,-114.2772,1972.898
P081,2020-01-03,1.9589,0.0504,1.9085,0,0.0023,39.0673,-113.87130000000002,1588.137
P082,2020-01-03,2.0125,0.0545,1.958,0,0.0022,39.2689,-113.5052,1380.995
P083,2020-01-03,1.9626,0.0598,1.9028,0,0.0027,40.3206,-117.4676,1642.664
P084,2020-01-03,2.0007,0.0534,1.9473,0,0.0023,40.494,-113.05399999999996,1432.804
P085,2020-01-03,1.9582,0.0614,1.8968,0,0.0026,40.4955,-116.7362,1661.201
P087,2020-01-03,1.7905,0.051,1.7395,0,0.0021,40.3632,-116.27930000000003,2358.417
P090,2020-01-03,1.9849,0.0507,1.9342,0,0.0024,39.5728,-119.79989999999998,1503.649
P091,2020-01-03,1.8686,0.0433,1.8253,0,0.0022,36.6143,-117.5315,1966.861
P092,2020-01-03,1.8218,0.0395,1.7823,0,0.0022,36.8042,-117.40679999999998,2157.078
P093,2020-01-03,2.0198,0.0439,1.9759,0,0.0022,36.606,-117.9941,1339.065
P094,2020-01-03,1.9324,0.0521,1.8803000000000003,0,0.0022,37.2008,-117.7042,1729.218
P095,2020-01-03,1.9632,0.0538,1.9094,0,0.0023,39.6984,-119.5369,1608.804
P096,2020-01-03,2.058,0.0617,1.9963,0,0.0024,39.7956,-119.30560000000004,1243.284
P097,2020-01-03,2.0669,0.0623,2.0046000000000004,0,0.0024,39.8388,-118.8739,1210.378
P098,2020-01-03,2.0460000000000003,0.0597,1.9863,0,0.0023,39.8889,-118.68439999999998,1286.569
P099,2020-01-03,1.7622,0.0425,1.7197,0,0.0021,39.2123,-118.1594,2455.663
P100,2020-01-03,1.8862,0.0441,1.8421,0,0.0025,41.8568,-113.2942,1883.467
P103,2020-01-03,1.9849,0.0525,1.9324,0,0.0023,39.3451,-113.0421,1491.385
P111,2020-01-03,2.0112,0.049,1.9622,0,0.0021,41.8173,-113.0122,1366.234
P113,2020-01-03,2.0305,0.056,1.9745,0,0.0023,40.6713,-113.27800000000002,1317.629
P127,2020-01-03,1.9827,0.0531,1.9296,0,0.0025,39.4992,-119.5999,1523.94
P128,2020-01-03,2.0342,0.0561,1.9781,0,0.0023,39.4861,-119.0686,1320.007
P129,2020-01-03,1.94,0.055,1.885,0,0.0023,39.1339,-118.44960000000005,1714.115
P130,2020-01-03,2.0188,0.055,1.9638,0,0.0025,39.268,-118.93780000000004,1380.07
P131,2020-01-03,1.9114,0.0517,1.8597,0,0.0022,39.4547,-118.35130000000004,1825.052
P132,2020-01-03,1.9828,0.0606,1.9222,0,0.0023,38.7288,-118.00490000000002,1549.693
P133,2020-01-03,1.9199,0.0508,1.8691,0,0.0022,38.7246,-118.4602,1781.822
P134,2020-01-03,1.8948,0.0487999999999999,1.846,0,0.0022,38.9809,-118.93039999999996,1885.987
P135,2020-01-03,1.9367,0.0461,1.8906000000000005,0,0.0024,38.7046,-119.0154,1692.138
P136,2020-01-03,1.9186,0.0461,1.8725,0,0.0024,38.7614,-119.45849999999996,1773.263
P137,2020-01-03,2.0314,0.0564,1.975,0,0.0022,40.7798,-119.47680000000004,1331.783
P138,2020-01-03,2.0579,0.0615,1.9964,0,0.0027,40.2422,-119.0102,1243.696
P139,2020-01-03,1.9823,0.0533,1.929,0,0.002,39.9082,-119.72249999999995,1522.994
P140,2020-01-03,2.0802,0.0369,2.0433,0,0.0025,38.8292,-120.6932,1079.232
P141,2020-01-03,1.8115,0.0256,1.7859,0,0.0026,39.0466,-120.3856,2170.386
P142,2020-01-03,1.9138,0.0442,1.8696,0,0.0023,39.1235,-119.8107,1784.917
P143,2020-01-03,1.9272,0.0452,1.882,0,0.0025,38.7602,-119.76480000000004,1733.572
P144,2020-01-03,1.9845,0.0292,1.9553,0,0.0024,39.4667,-120.89300000000004,1436.863
P145,2020-01-03,1.9186,0.0429,1.8757,0,0.002,41.3577,-119.6243,1755.201
P146,2020-01-03,1.7703,0.0232,1.7471,0,0.0021,39.3375,-120.53729999999996,2347.304
P147,2020-01-03,1.7391,0.0255,1.7136,0,0.002,39.9374,-120.2844,2488.91
P148,2020-01-03,1.9553,0.0374,1.9179,0,0.0023,40.4186,-120.80600000000004,1584.555
P149,2020-01-03,1.709,0.0265,1.6825,0,0.0021,39.6021,-120.10500000000002,2634.676
P150,2020-01-03,1.7167,0.0308,1.6859000000000002,0,0.0027,39.2924,-120.03390000000002,2619.062
P151,2020-01-03,2.0277000000000003,0.0485,1.9792,0,0.0022,40.2889,-120.07730000000004,1313.042
P171,2020-01-03,2.1994,0.0366,2.1628000000000003,0,0.002,36.4855,-121.79250000000002,572.739
P172,2020-01-03,2.2697,0.0411,2.2286,0,0.0024,36.2281,-121.7672,312.616
P173,2020-01-03,2.2666,0.0464,2.2202,0,0.0024,35.9457,-121.2903,339.229
P174,2020-01-03,2.2682,0.044,2.2242,0,0.0021,36.3022,-121.0509,342.11
P175,2020-01-03,2.2314000000000003,0.0347,2.1967000000000003,0,0.0023,36.4259,-121.13490000000002,451.375
P176,2020-01-03,2.2329000000000003,0.032,2.2009000000000003,0,0.0025,37.4718,-122.3571,433.825
P177,2020-01-03,2.3447,0.0487999999999999,2.2959,0,0.0022,37.5282,-122.49509999999998,71.777
P178,2020-01-03,2.3329,0.0505,2.2824,0,0.0033,37.5345,-122.3324,129.054
P180,2020-01-03,2.1655,0.0338,2.1317,0,0.002,36.2928,-121.40319999999996,693.174
P181,2020-01-03,2.346,0.0471,2.2989,0,0.0025,37.9145,-122.3768,72.208
P193,2020-01-03,2.3543000000000003,0.0536,2.3007000000000004,0,0.0021,38.1229,-122.9081,66.598
P194,2020-01-03,2.2998000000000003,0.0445,2.2553,0,0.0024,38.1857,-122.8163,235.147
P195,2020-01-03,2.3325,0.052,2.2805,0,0.0036,38.6647,-122.95929999999998,146.82
P196,2020-01-03,2.3457,0.0514,2.2943,0,0.0024,38.2981,-122.74260000000004,90.529
P197,2020-01-03,2.3739000000000003,0.0546,2.3193,0,0.002,38.4286,-122.7674,0.033
P198,2020-01-03,2.3766,0.0569,2.3197,0,0.0025,38.2599,-122.60739999999998,-4.603
P199,2020-01-03,2.3526,0.0496,2.303,0,0.0022,38.2637,-122.5034,55.677
P200,2020-01-03,2.3763,0.0508,2.3255,0,0.0023,38.2398,-122.45169999999996,-25.082
P201,2020-01-03,2.2703,0.0448,2.2255000000000003,0,0.0019,38.5598,-122.65840000000004,349.355
P202,2020-01-03,2.1955,0.032,2.1635,0,0.0028,38.4236,-122.49599999999998,584.099
P203,2020-01-03,2.1054,0.0271,2.0783,0,0.0019,38.8661,-122.91700000000004,926.686
P204,2020-01-03,2.2943,0.0492,2.2451000000000003,0,0.0023,38.6665,-122.71050000000002,276.662
P205,2020-01-03,2.1586,0.0404,2.1182,0,0.0025,39.3981,-122.9631,771.075
P206,2020-01-03,2.2895,0.0463,2.2432,0,0.0022,38.7778,-122.57579999999996,283.607
P207,2020-01-03,1.8808,0.018,1.8628,0,0.0019,39.26,-122.71860000000004,1826.598
P208,2020-01-03,2.3452,0.0442,2.301,0,0.0022,39.1093,-122.3039,74.321
P209,2020-01-03,2.1835,0.0198,2.1637,0,0.0021,37.0693,-122.12670000000004,577.141
P210,2020-01-03,2.3698,0.0525,2.3173000000000004,0,0.0022,36.8161,-121.73180000000002,3.039
